MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedianHouseValue
4.1454,26.0,1.2892,0.5,4832.0,6.2046,40.3542,-118.7512,2.2533
3.0182,36.0,13.0525,3.0543,324.0,2.4791,33.8165,-118.8873,3.2802
3.195,45.0,7.9686,2.425,507.0,1.1485,36.5697,-118.8452,4.6466
1.6789,32.0,9.411,1.9571,1127.0,2.9796,39.0527,-120.2153,3.0531
3.1752,28.0,4.159,1.3929,3517.0,1.0,40.7482,-120.8309,2.8108
13.5971,35.0,10.8593,3.54,2402.0,4.1175,36.0109,-121.0643,5.0
4.9097,11.0,7.7246,2.1363,1233.0,1.56,37.8936,-122.1628,4.2349
3.914,13.0,4.0364,1.4019,2413.0,5.883,33.1568,-119.9391,1.6622
1.1369,19.0,7.2145,1.103,4434.0,6.8887,34.118,-123.2754,0.4829
1.3981,40.0,1.9308,0.5,3521.0,2.306,33.1568,-115.1236,1.8672
0.9507,44.0,6.5358,1.3048,1879.0,2.7746,39.4149,-123.7753,2.9256
0.5,29.0,4.7658,0.8505,2434.0,3.9414,35.2366,-115.7908,0.8864
7.8497,32.0,12.9595,3.9337,450.0,5.3288,39.3756,-121.991,5.0
1.3848,41.0,9.8481,2.4827,4888.0,3.3556,33.1308,-115.6265,1.9262
4.5818,13.0,1.9023,0.6365,3964.0,4.9207,40.6942,-117.0092,1.2205
7.1126,7.0,2.8174,0.6458,1823.0,4.0085,40.4375,-114.9219,2.4687
6.6645,39.0,16.4755,5.0,826.0,2.3837,33.3448,-115.4496,5.0
6.3663,7.0,4.1461,1.1513,456.0,1.294,32.7257,-117.2087,4.4996
14.2461,9.0,1.8653,0.5,2716.0,3.045,33.0347,-122.9225,5.0
0.5,21.0,8.2105,2.2982,3909.0,3.1644,40.6095,-118.7899,1.2103
1.1766,41.0,11.8327,3.8771,2503.0,2.1305,34.7297,-120.9658,2.9088
2.334,20.0,4.6356,0.7473,2648.0,1.0217,37.7086,-115.2879,3.2707
4.3835,7.0,7.0589,1.6742,3633.0,1.0,36.5493,-115.4288,4.0098
5.797,7.0,5.0896,0.817,1912.0,5.3198,40.0575,-121.234,2.0991
1.1555,13.0,8.2785,2.2755,1156.0,3.4217,37.1445,-117.5143,0.7061
3.3442,5.0,3.083,0.5,3790.0,1.2609,37.2563,-120.9818,2.2058
2.542,17.0,6.2209,1.5724,865.0,3.7349,41.8964,-117.4468,1.3491
3.9852,5.0,9.6909,1.8345,378.0,3.5778,33.9262,-118.1157,2.6494
1.5627,44.0,4.0443,0.7658,2796.0,7.485,40.3917,-119.1861,1.2216
4.0534,3.0,9.2546,2.7609,4048.0,2.8124,32.9916,-115.3646,1.472
1.8003,11.0,8.0256,1.4775,391.0,8.7174,37.0377,-121.9411,0.3
5.8554,2.0,2.2865,0.5,590.0,1.3147,40.9202,-116.2063,3.0988
1.33,15.0,3.1624,0.7193,2833.0,2.4151,38.8195,-117.3291,1.8006
1.4429,42.0,8.6512,2.0733,1447.0,2.6971,39.0095,-121.5748,2.3318
1.7047,30.0,3.1363,0.6902,4775.0,5.5608,35.0015,-120.1145,1.3472
7.0445,48.0,1.0,0.5,2831.0,2.0409,36.4765,-123.7823,5.0
4.0147,32.0,5.9098,1.3176,4151.0,2.4198,35.9825,-118.2852,3.8423
0.5585,22.0,5.6294,1.1766,521.0,2.3903,37.4537,-115.2659,0.6835
7.3069,49.0,8.3686,2.1016,3032.0,1.9557,36.8912,-123.2747,5.0
2.3284,10.0,11.2975,1.7656,2853.0,1.0,35.6055,-123.1272,1.7799
4.3784,6.0,5.6528,0.8718,859.0,1.0,35.4021,-119.5645,3.2174
1.1836,17.0,6.6448,2.1573,502.0,5.6947,34.8831,-121.5752,0.8653
6.5784,48.0,1.7884,0.5059,1634.0,1.2909,35.9679,-121.6199,5.0
2.011,42.0,4.2185,0.9228,632.0,1.5739,33.9244,-117.8578,3.1479
4.6718,28.0,19.1099,4.2105,997.0,1.9721,40.785,-120.2333,5.0
3.8016,48.0,7.5518,1.6712,269.0,3.028,38.2201,-115.7157,2.9566
2.0598,33.0,11.5693,3.7371,2644.0,2.9178,33.771,-120.0394,2.9932
1.6075,13.0,4.1938,1.4443,1195.0,2.0141,39.0917,-118.1011,1.0057
6.2485,1.0,3.7649,0.7908,1167.0,4.9033,40.5528,-120.3619,2.6351
4.0324,2.0,3.6924,1.0696,3491.0,1.0,34.7566,-121.8374,2.6798
2.7535,44.0,9.5107,1.8997,2698.0,2.661,33.9307,-119.5981,3.0555
2.0491,16.0,4.748,1.412,1003.0,2.1983,32.5819,-117.007,1.5134
1.8889,22.0,1.7416,0.5924,3053.0,8.1383,32.9489,-114.5908,0.3
1.1038,20.0,5.0321,0.7919,581.0,1.749,39.7414,-124.0615,1.4385
2.151,5.0,3.8285,0.6232,1147.0,6.1642,41.8783,-118.969,0.3
2.288,1.0,9.8708,3.0528,4919.0,2.5818,32.9264,-117.886,0.3
3.1213,38.0,15.8943,3.8226,3121.0,1.7354,39.6067,-123.6085,5.0
3.0142,35.0,1.786,0.5,4832.0,3.8641,33.1827,-115.8766,1.7963
1.4915,12.0,7.7094,1.7572,4287.0,2.5352,38.1253,-121.6301,2.2496
3.639,7.0,10.7365,1.7268,1335.0,1.915,39.6827,-115.4009,1.4897
4.2139,27.0,8.6558,1.9952,1415.0,2.2126,35.9124,-118.7529,3.5696
2.9111,5.0,3.7952,0.6821,733.0,1.0,32.6039,-122.9184,1.4712
2.6014,15.0,4.4301,0.9521,1687.0,4.9802,38.1543,-116.8121,0.5239
3.7334,37.0,5.5224,1.0189,4248.0,1.2349,41.9168,-122.8648,5.0
3.6102,9.0,3.3593,1.079,1975.0,3.8126,34.9474,-117.0081,1.3717
7.3122,40.0,6.2651,1.2533,3235.0,4.2962,34.3002,-116.0947,5.0
1.5327,46.0,12.045,3.2146,2565.0,1.969,33.6773,-118.5145,4.655
8.1263,10.0,7.6439,2.6531,295.0,3.9205,37.7749,-121.6806,5.0
2.5353,34.0,1.4214,0.5,1027.0,2.4443,38.1662,-119.9517,3.4701
0.7358,40.0,5.1032,1.4337,3919.0,2.2026,40.0266,-119.0086,1.5768
2.8527,27.0,14.921,3.159,2244.0,1.0,39.6542,-117.5759,3.4329
3.8113,16.0,3.067,0.7695,4020.0,1.2971,40.9791,-117.9072,2.4965
6.3164,51.0,8.6411,2.1726,3432.0,1.4862,40.1548,-120.3356,5.0
1.83,16.0,2.2973,0.7474,216.0,4.0952,34.849,-116.6151,1.0298
6.1352,13.0,7.6007,2.2316,2904.0,3.6275,37.7808,-116.4773,3.469
8.923,7.0,4.4329,1.4477,1869.0,5.501,35.3254,-117.2582,4.8737
4.7923,47.0,12.9804,1.9884,489.0,2.6905,35.633,-121.6696,5.0
8.2742,12.0,12.9307,4.4575,1949.0,1.0,41.3535,-119.6183,5.0
6.8234,7.0,1.8398,0.5273,676.0,2.3285,38.978,-119.9993,4.6813
5.2589,2.0,5.005,1.6822,557.0,3.3055,41.7586,-116.0054,1.7016
1.012,15.0,4.1327,1.2739,1789.0,6.9511,36.4607,-116.0949,0.3
2.394,35.0,8.494,2.4704,2557.0,1.0,37.6057,-115.4928,3.3157
5.7048,35.0,19.7606,3.2519,527.0,5.3114,37.1276,-122.0958,4.917
7.1574,44.0,4.8094,0.8603,922.0,1.9209,33.5192,-116.7161,5.0
1.7302,35.0,12.1284,2.3276,2179.0,2.9494,34.7487,-115.4478,2.659
2.1532,3.0,4.5787,1.1362,269.0,4.696,37.5125,-122.7685,0.798
2.6873,43.0,6.0334,1.8387,562.0,1.461,33.1401,-124.0847,3.1838
6.5318,14.0,4.8674,0.9594,360.0,1.0,41.3489,-123.4027,4.3307
6.0537,49.0,8.5301,2.9523,2480.0,1.9203,33.6765,-118.1955,5.0
5.5996,18.0,13.4852,3.8157,3315.0,7.852,34.3808,-120.1149,3.7686
3.7866,1.0,9.6499,2.8747,1190.0,1.0,39.7706,-122.4715,2.9692
3.7395,21.0,4.3542,1.4381,4167.0,1.0,33.4209,-119.0056,3.5251
3.2687,23.0,2.2701,0.5737,694.0,1.0,41.0526,-116.3306,1.899
6.5239,43.0,3.3481,0.5994,795.0,1.9588,39.3942,-115.5995,5.0
2.4831,29.0,11.5031,2.7095,4710.0,2.8753,33.1519,-116.6821,2.4659
3.9195,3.0,6.1725,1.5804,1045.0,4.7745,39.0725,-115.2907,1.0313
2.1338,3.0,6.5775,2.264,1124.0,2.2065,38.5005,-118.2165,2.1269
0.5,32.0,9.3072,1.5296,2916.0,1.2221,39.6948,-115.7944,1.9559
6.9448,5.0,5.6061,1.2096,2954.0,1.4908,40.3679,-120.1613,3.6925
2.882,28.0,10.0716,3.0126,2038.0,2.3037,39.3243,-115.6342,1.1593
6.8134,46.0,4.9008,1.4266,3284.0,3.5049,38.0687,-115.1835,5.0
1.5725,43.0,4.2123,1.3357,1868.0,1.77,35.5634,-117.3614,2.8703
0.7048,33.0,2.4926,0.8512,3332.0,4.3898,39.1241,-120.0171,1.5766
0.8971,16.0,1.0,0.5,2388.0,1.0,41.5912,-121.5706,1.9443
4.2087,27.0,6.2632,2.01,4649.0,1.0,38.0815,-121.1181,4.8026
9.8956,6.0,8.9362,3.0609,2744.0,2.7298,38.8113,-123.1235,5.0
2.5336,38.0,8.8965,1.5658,1223.0,4.1723,36.6527,-124.0095,2.9407
0.8268,7.0,11.7783,3.1514,4034.0,1.0,39.6831,-120.1901,1.9978
6.0598,3.0,5.3429,1.2867,1767.0,10.0,41.9778,-124.0562,0.6404
1.9016,33.0,11.6717,3.5513,4055.0,3.2611,34.0237,-115.3419,2.2327
8.7823,30.0,5.7941,1.1003,4042.0,3.4956,34.4229,-117.7404,5.0
1.648,28.0,2.4615,0.7918,3207.0,3.395,37.6247,-115.7259,2.1011
8.4195,25.0,7.4868,1.7925,4702.0,1.8766,37.0731,-119.8781,5.0
4.8894,31.0,2.5847,0.5766,1018.0,2.5523,37.9299,-122.1709,3.5147
8.0374,23.0,5.3391,1.566,2223.0,2.1848,32.9662,-121.4811,5.0
4.0468,7.0,10.5175,2.2743,972.0,2.9063,36.3406,-115.6108,2.7734
8.0707,30.0,1.0,0.5,2807.0,1.5293,38.0383,-123.2323,5.0
3.7404,3.0,5.9906,1.9477,3070.0,4.1944,38.0593,-117.238,1.722
5.4481,4.0,3.4212,0.5353,2334.0,2.2687,38.7447,-122.1528,2.9598
1.1521,29.0,10.553,1.9702,2781.0,4.2508,39.3421,-120.827,1.9934
8.9423,36.0,14.2332,4.2306,3810.0,2.4552,38.5947,-124.4683,5.0
6.1209,5.0,4.6532,1.2004,1477.0,1.0,40.0073,-119.5175,3.0856
0.6905,20.0,8.2542,1.3733,4882.0,7.5827,38.4352,-123.1651,0.6471
1.4423,48.0,1.8609,0.5,3265.0,1.0,37.6063,-115.5597,3.8358
2.2639,40.0,6.7735,1.0642,1721.0,2.8756,38.2589,-123.4836,2.9824
0.5,41.0,2.7666,0.5585,2488.0,1.0,33.4613,-121.8962,2.8259
8.4212,34.0,3.0333,0.5618,1497.0,5.9496,35.095,-124.3461,5.0
4.3779,10.0,5.0936,1.6056,1727.0,4.9393,37.5103,-114.1741,2.0
1.8518,20.0,3.0623,0.9841,3356.0,2.2959,40.7934,-117.829,0.8051
2.9535,31.0,6.9567,2.1924,3759.0,1.2018,38.951,-117.8068,3.8252
13.4913,34.0,5.6211,0.8732,717.0,1.0438,33.3589,-119.1038,5.0
3.1179,7.0,3.594,1.0766,3471.0,3.4703,38.1266,-115.4722,0.7779
0.5,50.0,3.3958,0.9205,2726.0,1.2131,34.6065,-123.0004,1.9813
12.743,48.0,7.6966,2.2121,2790.0,3.8388,39.4732,-116.2543,5.0
0.5,2.0,8.8539,1.4131,2005.0,4.9197,40.3607,-116.1059,0.3
8.6762,31.0,5.9819,1.1442,4765.0,1.8549,38.1378,-124.1243,5.0
3.3552,8.0,8.4215,1.6152,3157.0,1.0,38.1179,-123.1202,2.6589
3.7069,17.0,2.5359,0.5,3358.0,2.3792,35.7166,-118.8097,2.415
2.7532,46.0,2.836,0.7505,445.0,5.6496,36.7394,-123.562,2.6802
1.6053,35.0,3.6941,0.8013,4894.0,3.8696,40.709,-121.5634,0.9364
0.5531,18.0,2.3755,0.5738,1737.0,4.8507,39.3715,-120.3018,0.3
1.4537,1.0,1.0,0.5,2700.0,1.3919,37.4377,-122.8649,0.3
1.9757,43.0,4.7428,1.2283,2468.0,9.0162,35.9982,-117.1769,1.2183
2.0251,15.0,3.2492,0.7831,2822.0,1.7801,32.9786,-119.3514,2.6066
2.6137,31.0,4.2126,1.3976,1152.0,3.0797,33.8586,-117.8459,3.3919
11.547,12.0,3.0114,0.8358,1993.0,1.2976,34.3337,-119.5673,5.0
2.8956,41.0,4.0659,1.1682,1685.0,4.1793,36.0471,-120.2102,3.8039
4.7186,18.0,5.5896,1.0393,490.0,1.7169,41.4694,-119.3792,3.2323
4.1514,38.0,8.1786,2.213,2028.0,1.0275,37.299,-115.145,5.0
2.2237,5.0,11.1946,2.8336,4839.0,10.0,34.731,-120.3812,0.3
0.8457,32.0,4.5935,1.5556,4135.0,4.5985,33.5046,-117.8205,0.8005
9.6399,50.0,3.2053,0.9556,2971.0,3.8929,35.7139,-115.8268,5.0
5.3653,25.0,1.4149,0.5,1936.0,1.0,40.2494,-118.0407,4.3568
8.7651,24.0,17.2853,4.8677,1733.0,1.0,36.1418,-122.1489,5.0
4.1001,36.0,8.7399,1.8819,3058.0,6.2036,39.8388,-123.2316,3.0529
7.4036,44.0,6.144,1.7343,528.0,1.3485,40.1257,-118.3549,5.0
2.7467,42.0,1.9681,0.6766,3597.0,10.0,33.5528,-116.9351,0.3
2.7005,4.0,1.0,0.5,870.0,1.2807,38.2823,-116.5051,1.6253
5.4074,16.0,1.3664,0.5,4491.0,4.1491,41.6114,-117.2845,2.1949
0.7488,44.0,3.7905,0.8053,4862.0,1.0,36.3203,-124.4641,2.8349
5.3073,50.0,3.3189,1.0154,258.0,3.7908,32.984,-116.4521,3.1409
1.9386,34.0,3.1379,0.5245,1980.0,2.0766,41.2714,-118.2119,2.0087
3.0158,1.0,3.4827,1.17,4419.0,2.5091,40.8948,-114.2229,0.554
3.6745,35.0,9.6229,2.819,4155.0,9.0587,37.4603,-116.5483,2.2967
2.0901,49.0,1.955,0.5309,727.0,1.7192,37.7464,-120.0258,3.4295
2.2662,42.0,1.2828,0.5,1208.0,6.3538,34.5115,-117.468,1.3105
4.1059,37.0,2.4504,0.6342,1231.0,3.2614,40.2848,-118.0943,2.7
5.5467,27.0,2.5191,0.5,644.0,2.0763,37.2367,-120.9911,4.4201
15.0,47.0,3.7167,0.9798,2920.0,1.0,32.8218,-118.9513,5.0
6.3307,33.0,1.3991,0.5,4156.0,1.0,38.9886,-122.3744,5.0
5.2317,27.0,7.3596,1.8935,4075.0,1.0,41.5297,-123.5866,4.2731
0.5737,46.0,3.1793,0.7071,3480.0,1.0,40.3769,-116.8765,1.3587
12.5756,1.0,4.8002,1.1441,2706.0,5.7638,35.1334,-120.5051,5.0
9.5816,7.0,5.4047,1.414,4698.0,1.2214,33.0066,-116.6406,5.0
1.0768,43.0,4.1798,1.4242,4540.0,3.3529,41.4333,-119.4213,1.1645
5.7548,3.0,8.8347,3.0622,3981.0,1.0,41.4021,-116.0782,4.3362
4.4504,46.0,11.0015,2.9985,3923.0,8.9472,37.5579,-116.8081,4.1902
6.0178,51.0,2.1139,0.5,2693.0,3.3921,38.602,-116.553,4.8664
3.8118,14.0,3.0691,0.5,1860.0,2.7469,36.8947,-120.035,3.3457
3.72,45.0,2.6369,0.9193,3406.0,4.0167,36.4878,-114.5037,2.9889
9.2083,28.0,1.7345,0.5,4377.0,1.0,33.6348,-120.2854,5.0
10.0893,27.0,7.9814,2.1516,4142.0,1.0,33.4192,-116.2513,5.0
1.4277,48.0,6.9462,1.0999,950.0,4.049,34.711,-119.4083,2.7411
0.5,40.0,3.141,1.062,4807.0,1.0,40.4481,-122.0551,2.1239
0.7973,46.0,3.0519,0.5547,4220.0,3.5045,33.8854,-117.9593,2.073
1.1803,45.0,6.0322,1.5565,1877.0,8.9817,34.6536,-119.6213,0.5598
2.0031,38.0,4.38,0.9216,3080.0,2.3226,37.7118,-121.7537,2.5772
1.7065,24.0,6.1089,1.3848,4174.0,1.0,34.5437,-120.5217,2.6553
10.3549,10.0,3.5123,0.7586,4838.0,1.0,34.0505,-122.8367,5.0
4.2392,5.0,5.7184,1.1569,1599.0,1.2468,37.8515,-114.2347,2.9358
2.4466,13.0,9.1059,1.8398,1609.0,2.4332,35.9969,-117.8109,1.9659
5.9609,25.0,4.8192,0.8023,3005.0,2.0456,38.4485,-122.6951,5.0
3.8027,7.0,12.7523,1.9682,4239.0,3.2918,41.166,-116.5483,1.7487
3.179,18.0,6.1949,1.4306,3177.0,1.0,33.9344,-118.2405,2.1017
1.382,41.0,1.0,0.5,3504.0,2.4705,41.1776,-116.9855,2.2131
1.9083,2.0,4.5497,0.997,209.0,2.6984,41.0737,-118.4213,0.3799
2.159,16.0,7.615,1.5087,2971.0,1.0,40.3763,-123.8711,3.3618
1.0577,49.0,6.6533,1.6602,3367.0,1.4973,38.4972,-122.3863,3.3631
4.7549,17.0,7.5309,2.0796,2043.0,3.0633,38.3914,-116.5051,3.2255
3.883,37.0,5.5955,1.2747,2613.0,1.0122,38.5725,-116.6548,4.3898
1.9498,32.0,12.3555,2.9862,3405.0,4.3477,39.0597,-116.6597,1.8322
3.5738,41.0,8.1532,2.8361,1914.0,5.0565,32.6566,-124.3418,3.5306
8.4632,38.0,5.3031,1.2605,1419.0,1.0,41.6019,-116.1264,5.0
6.0044,31.0,6.2082,1.447,3656.0,1.972,38.0632,-119.9331,4.4621
4.5035,50.0,16.3667,4.3146,3013.0,1.0531,39.9239,-117.2859,5.0
1.3653,14.0,11.7197,1.8286,3409.0,1.6259,36.0842,-121.6704,1.2791
10.7567,15.0,4.4652,1.1084,3766.0,1.9421,32.6178,-116.4969,5.0
2.6772,30.0,6.3027,0.9978,3278.0,1.3478,37.3425,-114.2843,3.6539
7.0506,37.0,12.2853,2.523,4254.0,2.2607,37.3183,-121.8632,5.0
5.0061,35.0,2.4432,0.7473,2298.0,1.7334,36.6514,-116.3443,4.5648
2.6443,49.0,3.856,0.7381,1688.0,1.3852,35.7273,-118.2085,4.1493
1.2213,31.0,9.4788,2.353,999.0,3.2473,34.8733,-121.6598,2.0886
6.1985,39.0,2.9736,0.8586,1709.0,3.7636,37.5117,-121.4387,4.5681
4.1744,7.0,4.4327,1.5318,3544.0,4.1997,36.0651,-116.891,1.1627
0.6587,2.0,6.0723,1.6901,701.0,2.0299,41.7144,-121.5428,0.3167
3.432,42.0,8.6562,2.8275,4819.0,1.7941,34.1428,-124.0029,4.1388
2.0004,23.0,1.9381,0.5,2150.0,2.8163,35.5368,-115.4108,1.157
3.172,16.0,9.0363,1.4928,3917.0,3.6165,35.2926,-118.3749,2.0687
4.5891,39.0,5.713,1.4196,974.0,2.6726,37.6614,-116.6119,5.0
1.3459,21.0,5.9705,1.5767,1564.0,2.1842,37.2432,-118.2265,2.0152
5.47,2.0,1.4517,0.5,4252.0,10.0,38.6155,-119.1288,0.3
0.9654,29.0,5.0708,1.4899,2009.0,2.5243,41.525,-116.4922,0.48
6.1482,7.0,2.1735,0.5654,2543.0,2.1172,35.2096,-124.1656,3.877
6.0508,50.0,13.0155,3.4859,2774.0,4.9444,39.0813,-121.2564,5.0
5.6033,17.0,4.197,1.3827,3450.0,4.1064,32.7379,-117.9743,3.0166
0.588,16.0,11.3032,2.0707,4602.0,8.1852,34.9927,-114.6827,0.3
0.5558,44.0,5.8732,1.2638,4846.0,2.7793,36.9053,-120.406,3.2614
0.5162,3.0,11.4158,3.4479,4278.0,2.8117,32.7945,-114.357,0.3
0.7199,35.0,1.0371,0.5,2880.0,6.3398,38.3679,-116.6451,0.4609
3.5992,50.0,2.84,0.9298,1418.0,6.4559,38.944,-119.4571,1.0849
4.9591,2.0,10.9086,1.9801,1718.0,1.7402,39.594,-120.0368,3.1503
2.5726,49.0,14.642,3.5319,1544.0,1.0,37.4075,-123.1538,4.8818
3.9509,32.0,4.6068,1.3997,537.0,3.0508,38.2375,-118.102,3.5319
3.658,11.0,3.562,0.981,4322.0,4.0867,36.2626,-123.9555,2.2691
3.2864,44.0,1.8275,0.5,4575.0,1.4705,32.8919,-120.0376,3.8384
3.6022,43.0,1.2782,0.5,3541.0,3.6172,33.4495,-122.0278,3.7748
4.3709,51.0,1.1814,0.5,2836.0,1.0,38.7225,-114.5546,5.0
5.6462,47.0,5.366,1.8487,4070.0,1.1869,41.9578,-120.7221,5.0
8.9197,32.0,5.1463,1.4248,3334.0,1.0,32.6501,-119.4118,5.0
0.5716,1.0,2.163,0.5,445.0,2.6335,37.797,-120.5949,0.3
5.7274,39.0,3.1868,0.8227,3233.0,1.0,39.6346,-123.073,5.0
3.0241,39.0,4.2604,0.7528,3479.0,4.8071,40.3544,-120.8331,3.2634
8.642,40.0,1.0,0.5,3072.0,1.4578,37.6794,-116.3984,5.0
7.3151,10.0,6.071,1.9528,4484.0,1.6377,38.3892,-118.0396,5.0
0.5,38.0,6.5829,1.7594,1212.0,2.0234,39.1189,-119.9509,1.7143
1.4448,43.0,7.6596,2.0176,2808.0,1.0,40.6602,-115.9661,3.6088
3.6863,4.0,7.2167,1.2404,1177.0,2.2588,33.6618,-124.4569,1.7983
3.6853,2.0,4.8214,0.897,3833.0,1.5648,41.2987,-115.9034,1.9534
1.3679,5.0,12.9286,4.4202,4630.0,1.3251,32.7472,-123.8808,1.6599
8.6871,36.0,3.679,0.8442,736.0,2.8486,40.4439,-115.4492,5.0
2.2238,16.0,7.1241,2.1736,1311.0,1.0,33.229,-114.6453,1.5766
2.226,42.0,2.0629,0.6775,4132.0,1.7141,34.349,-115.9806,3.3928
0.7439,49.0,2.1008,0.5,1530.0,1.88,32.537,-124.2962,3.0983
3.197,2.0,6.7741,2.2218,453.0,2.7475,36.7299,-119.0274,2.1888
2.2289,38.0,2.565,0.5,3472.0,2.3104,35.6764,-115.8805,2.9292
6.3523,39.0,6.7229,2.0456,2700.0,2.8792,34.0769,-118.8318,5.0
2.0076,4.0,6.9649,1.4195,1632.0,1.3304,36.7854,-120.7567,3.4255
1.0675,7.0,13.7586,4.3969,1157.0,1.4484,36.3225,-119.6048,2.0507
2.9631,42.0,1.9508,0.5,3311.0,1.0,39.7928,-123.6608,3.7259
2.0114,5.0,1.7,0.5,4994.0,1.5701,40.9847,-119.3383,0.3
2.6044,11.0,5.5569,1.4797,1908.0,1.7823,38.6994,-124.2104,1.7908
3.3301,47.0,10.7105,3.431,3235.0,2.3734,33.6819,-117.8012,4.7945
3.3325,38.0,5.3772,1.128,4983.0,1.0896,35.3062,-120.4393,4.2208
1.6965,48.0,20.0,5.0,4984.0,6.6607,41.1765,-122.51,2.6385
3.8664,14.0,6.6305,2.1012,798.0,3.0906,33.343,-124.3192,2.8883
5.885,38.0,6.3193,1.4359,3800.0,1.0,36.3651,-114.91,5.0
2.809,32.0,4.2383,0.6587,1267.0,1.22,41.4538,-118.7143,2.8854
4.7725,46.0,7.3104,1.3532,2535.0,1.5052,41.5313,-117.7717,5.0
3.3963,12.0,10.4939,2.742,4175.0,3.3868,36.4064,-116.3947,2.0585
3.1366,1.0,5.8901,1.8616,4570.0,1.8969,38.8403,-117.9835,1.3868
1.835,21.0,9.8656,3.3414,2767.0,6.0367,36.8391,-120.2037,1.8037
2.2829,27.0,5.8461,1.3218,1450.0,1.6826,39.6579,-117.9731,2.8808
12.2956,30.0,1.8284,0.5,784.0,3.0294,32.8,-121.8738,5.0
11.2852,45.0,1.5192,0.5,4883.0,2.3706,33.8695,-118.6619,5.0
9.4455,35.0,8.2613,1.7544,2695.0,1.02,38.3349,-122.3619,5.0
3.4581,46.0,5.9992,1.6127,918.0,1.3089,34.7092,-114.9588,4.1796
3.6085,38.0,10.2657,2.3638,1965.0,1.0,38.8275,-119.2005,4.7717
10.4861,19.0,8.4539,2.3358,2648.0,7.1577,35.8366,-122.0681,5.0
1.792,42.0,1.511,0.5,2024.0,6.2675,40.9231,-117.8478,1.5735
2.4512,17.0,3.7818,0.6857,4392.0,3.5649,40.283,-123.5607,1.216
5.0397,42.0,2.6338,0.5,3919.0,5.8977,37.182,-119.9862,4.293
5.3165,36.0,5.2218,1.742,3168.0,2.3628,39.8425,-115.494,3.9626
3.1774,12.0,4.8971,1.5839,2600.0,1.2996,35.0758,-116.5143,3.0571
0.5,4.0,1.3786,0.5,4084.0,1.8437,37.1955,-117.1842,0.3066
2.8941,46.0,3.52,0.9593,1114.0,1.3248,34.3761,-119.6057,3.883
1.4789,40.0,3.531,0.8185,3021.0,6.6669,40.6784,-119.8525,0.5721
3.6072,3.0,6.9956,1.3637,4721.0,1.251,40.3191,-124.3824,2.1471
2.3924,13.0,5.0549,1.4175,2527.0,5.0844,41.0704,-118.2596,0.3
0.6515,25.0,3.152,0.6745,1276.0,1.0,40.836,-118.4991,1.4932
1.6438,27.0,2.788,0.7505,4042.0,2.7849,41.6162,-124.4451,1.3815
7.1101,20.0,1.3502,0.5,3792.0,1.2731,34.6692,-123.0747,4.7824
11.729,10.0,8.2428,1.2596,1986.0,1.0554,41.3523,-124.3707,5.0
6.0717,35.0,8.3844,2.2984,3467.0,3.3129,37.9265,-121.8669,5.0
7.6362,38.0,10.8673,3.7789,3541.0,2.2698,36.5137,-124.4599,5.0
3.0955,33.0,3.3753,0.8259,2477.0,4.4522,37.8236,-120.1594,3.7394
2.0717,49.0,12.9153,2.3298,480.0,2.1526,35.7547,-119.5455,4.0981
0.5,21.0,8.3336,2.495,3792.0,5.7906,35.2413,-119.9544,0.3
5.0717,28.0,9.0127,2.2616,1533.0,2.0683,34.7925,-122.4264,5.0
4.4597,17.0,4.047,1.1828,3226.0,3.1433,33.2831,-119.055,2.3869
7.0976,49.0,3.852,1.2567,4740.0,1.0,37.2174,-116.0334,5.0
3.0163,22.0,7.6885,1.5805,1934.0,2.5442,40.9337,-121.4714,2.0064
1.4584,21.0,11.1037,2.2374,2305.0,1.0,38.4864,-121.2492,2.1584
2.5335,38.0,12.9464,3.1546,1697.0,4.0131,37.4493,-118.8546,2.797
2.2638,15.0,11.8459,1.983,3291.0,1.7775,36.5716,-122.069,3.4937
4.3595,19.0,6.8934,1.1737,3664.0,1.0,36.9118,-120.987,2.896
3.216,43.0,2.0608,0.5187,846.0,3.1884,34.4881,-119.7947,2.8186
4.9857,2.0,1.0,0.5,3236.0,4.2523,40.3179,-120.4825,3.6672
4.5923,2.0,8.7562,2.0137,334.0,2.4994,34.3846,-115.9904,2.6685
13.9376,45.0,2.7756,0.7737,1352.0,1.6458,39.3079,-115.6705,5.0
1.5403,15.0,15.6562,5.0,2098.0,5.6715,39.7199,-120.3101,1.4602
4.1801,40.0,11.5859,3.9075,2838.0,1.1705,37.9613,-119.843,5.0
2.1374,36.0,5.3569,1.2349,1090.0,4.7152,40.6978,-114.5483,0.7819
2.2099,11.0,5.7497,1.6089,2056.0,3.811,35.265,-119.2679,1.8985
5.9362,10.0,7.787,1.7893,2219.0,5.4681,40.8754,-114.1725,3.2802
4.6673,51.0,5.6272,1.6821,4171.0,1.0,39.4294,-116.5669,5.0
6.2504,46.0,8.1123,2.0362,2025.0,1.0,40.0881,-121.752,5.0
5.7049,14.0,5.2859,0.9258,3048.0,3.7297,38.8135,-122.1174,4.6126
6.7156,25.0,3.8285,0.993,3040.0,5.3451,40.5403,-122.8457,4.9351
3.3453,44.0,2.7888,0.9719,644.0,2.8224,41.9344,-116.1161,2.5615
3.3728,13.0,3.9856,0.8144,3770.0,3.3856,36.4915,-121.3086,1.5222
